1850,石家庄,超市便利店,超市,,117,371,0.3154,190.65,223.15,0.8544,0.8544
837,成都,美食,中餐,川菜,256,232,0.9063,15.55,18.2,0.8544,0.8544
444,无锡,美食,休闲食品,生鲜水果,190,298,0.6376,25.64,29.99,0.855,0.8550
1136,佛山,超市便利店,超市,,238,250,0.952,39.85,46.59,0.8553,0.8553
903,北京,美食,烘焙糕点,蛋糕,115,373,0.3083,36.51,42.66,0.8558,0.8558
1435,北京,美食,快餐,西式快餐,115,373,0.3083,52.05,60.72,0.8572,0.8572
554,福州,美食,其他美食,自助餐,260,228,0.8769,18.59,21.68,0.8575,0.8575
668,杭州,美食,快餐,西式快餐,254,234,0.9213,141.87,165.44,0.8575,0.8575
1980,自贡,超市便利店,超市,,190,298,0.6376,36.95,43.06,0.8581,0.8581
1145,上海,美食,烘焙糕点,面包,226,262,0.8626,15.9,18.52,0.8585,0.8585
1263,淮安,超市便利店,超市,,133,355,0.3746,152.44,177.55,0.8586,0.8586
539,福州,美食,快餐,西式快餐,260,228,0.8769,48.33,56.29,0.8586,0.8586
1754,广州,美食,休闲食品,生鲜水果,216,272,0.7941,13.32,15.5,0.8594,0.8594
941,石家庄,超市便利店,超市,,117,371,0.3154,31.07,36.15,0.8595,0.8595
1050,南通,美食,休闲食品,生鲜水果,190,298,0.6376,30.24,35.18,0.8596,0.8596
1443,南宁,美食,小吃,米粉/米线,230,258,0.8915,35.8,41.64,0.8598,0.8598
860,苏州,超市便利店,超市,,196,292,0.6712,133,154.59,0.8603,0.8603
1215,青岛,超市便利店,便利店,,105,383,0.2742,15.82,18.37,0.8612,0.8612
1668,上海,美食,休闲茶饮,饮品/甜点,226,262,0.8626,67.77,78.64,0.8618,0.8618
1020,石家庄,超市便利店,便利店,,117,371,0.3154,40.6,47.08,0.8624,0.8624
1845,苏州,超市便利店,超市,,196,292,0.6712,16.12,18.67,0.8634,0.8634
1702,温州,超市便利店,便利店,,248,240,0.9677,31.48,36.44,0.8639,0.8639
1304,武汉,超市便利店,超市,,195,293,0.6655,56.46,65.33,0.8642,0.8642
1709,上海,超市便利店,便利店,,226,262,0.8626,156.08,180.55,0.8645,0.8645
194,上海,美食,休闲茶饮,奶茶,226,262,0.8626,43.7,50.54,0.8647,0.8647
1656,杭州,美食,小吃,其它小吃,254,234,0.9213,11.9,13.76,0.8648,0.8648
615,常州,美食,快餐,西式快餐,187,301,0.6213,33.83,39.11,0.865,0.8650
238,北京,美食,快餐,中式快餐,115,373,0.3083,45.2,52.2,0.8659,0.8659
43,上饶,美食,快餐,西式快餐,220,268,0.8209,38.11,43.99,0.8663,0.8663
1498,成都,超市便利店,超市,,256,232,0.9063,36.17,41.73,0.8668,0.8668
1727,北京,美食,快餐,中式快餐,115,373,0.3083,75.76,87.34,0.8674,0.8674
45,宁波,美食,中餐,川菜,220,268,0.8209,8.94,10.3,0.868,0.8680
680,厦门,美食,中餐,台湾菜,222,266,0.8346,28.07,32.31,0.8688,0.8688
1993,南昌,美食,休闲茶饮,奶茶,195,293,0.6655,11.47,13.18,0.8703,0.8703
980,长沙,美食,快餐,西式快餐,246,242,0.9837,43.88,50.39,0.8708,0.8708
1963,温州,超市便利店,便利店,,248,240,0.9677,58.04,66.63,0.8711,0.8711
189,无锡,超市便利店,超市,,190,298,0.6376,272.2,312.39,0.8713,0.8713
1533,北京,美食,快餐,中式快餐,115,373,0.3083,88.77,101.86,0.8715,0.8715
1868,福州,美食,休闲茶饮,饮品/甜点,260,228,0.8769,52.45,60.16,0.8718,0.8718
1270,北京,美食,休闲茶饮,冰激凌,115,373,0.3083,37.96,43.48,0.873,0.8730
42,武汉,美食,休闲茶饮,奶茶,195,293,0.6655,22.59,25.87,0.8732,0.8732
167,宁波,美食,小吃,其它小吃,220,268,0.8209,79.55,91.09,0.8733,0.8733
354,温州,超市便利店,超市,,248,240,0.9677,26.57,30.42,0.8734,0.8734
907,青岛,美食,休闲茶饮,饮品/甜点,105,383,0.2742,48.8,55.83,0.8741,0.8741
1224,无锡,美食,快餐,西式快餐,190,298,0.6376,74.59,85.26,0.8749,0.8749
200,上海,美食,快餐,西式快餐,226,262,0.8626,160.58,183.41,0.8755,0.8755
556,温州,超市便利店,便利店,,248,240,0.9677,33.67,38.45,0.8757,0.8757
1085,南昌,美食,快餐,西式快餐,195,293,0.6655,69.52,79.34,0.8762,0.8762
1057,杭州,美食,快餐,中式快餐,254,234,0.9213,15.36,17.52,0.8767,0.8767
1925,大连,超市便利店,超市,,109,379,0.2876,29.2,33.26,0.8779,0.8779
857,温州,美食,火锅,其它火锅,248,240,0.9677,12.48,14.21,0.8783,0.8783
623,北京,美食,快餐,中式快餐,115,373,0.3083,33.22,37.81,0.8786,0.8786
1949,杭州,美食,休闲食品,生鲜水果,254,234,0.9213,11.11,12.64,0.879,0.8790
477,杭州,美食,小吃,面点,254,234,0.9213,22.72,25.82,0.8799,0.8799
426,上海,美食,小吃,其它小吃,226,262,0.8626,28.28,32.13,0.8802,0.8802
308,杭州,美食,小吃,米粉/米线,254,234,0.9213,9.19,10.44,0.8803,0.8803
264,杭州,美食,休闲食品,生鲜水果,254,234,0.9213,71.22,80.9,0.8803,0.8803
710,深圳,美食,快餐,西式快餐,211,277,0.7617,76.64,86.96,0.8813,0.8813
1516,温州,超市便利店,便利店,,248,240,0.9677,42.1,47.73,0.882,0.8820
1841,上海,美食,快餐,中式快餐,226,262,0.8626,32.79,37.17,0.8822,0.8822
373,贵阳,美食,快餐,西式快餐,256,232,0.9063,27.02,30.61,0.8827,0.8827
371,泉州,超市便利店,超市,,215,273,0.7875,49.29,55.77,0.8838,0.8838
562,杭州,美食,中餐,其它地方菜,254,234,0.9213,13.41,15.17,0.884,0.8840
1961,广州,超市便利店,超市,,216,272,0.7941,20.12,22.76,0.884,0.8840
714,合肥,超市便利店,超市,,196,292,0.6712,28.4,32.12,0.8842,0.8842
283,大连,美食,中餐,海鲜,109,379,0.2876,58.72,66.38,0.8846,0.8846
1171,淮安,美食,快餐,西式快餐,133,355,0.3746,68.45,77.36,0.8848,0.8848
487,上海,美食,休闲食品,生鲜水果,226,262,0.8626,51.36,58.04,0.8849,0.8849
1425,温州,超市便利店,便利店,,248,240,0.9677,36.11,40.8,0.885,0.8850
1060,广州,美食,烘焙糕点,面包,216,272,0.7941,39.27,44.31,0.8863,0.8863
172,北京,超市便利店,超市,,115,373,0.3083,98.73,111.38,0.8864,0.8864
1906,郑州,超市便利店,超市,,118,370,0.3189,227.3,256.11,0.8875,0.8875
1178,福州,美食,快餐,中式快餐,260,228,0.8769,86.8,97.79,0.8876,0.8876
501,济南,美食,休闲茶饮,饮品/甜点,110,378,0.291,10.84,12.21,0.8878,0.8878
1717,重庆,超市便利店,超市,,200,288,0.6944,120.54,135.75,0.888,0.8880
1551,上海,美食,快餐,中式快餐,226,262,0.8626,64.56,72.68,0.8883,0.8883
1358,上海,超市便利店,超市,,226,262,0.8626,79.62,89.56,0.889,0.8890
48,绍兴,超市便利店,超市,,235,253,0.9289,81.93,92.14,0.8892,0.8892
1078,福州,美食,小吃,其它小吃,260,228,0.8769,28.96,32.56,0.8894,0.8894
170,天津,超市便利店,超市,,122,366,0.3333,28.8,32.38,0.8894,0.8894
1454,大连,美食,其他美食,其他餐饮美食,109,379,0.2876,61.11,68.7,0.8895,0.8895
254,厦门,美食,休闲茶饮,奶茶,222,266,0.8346,34.81,39.06,0.8912,0.8912
1534,温州,超市便利店,便利店,,248,240,0.9677,55.51,62.27,0.8914,0.8914
594,济南,美食,休闲茶饮,奶茶,110,378,0.291,30.94,34.69,0.8919,0.8919
1115,北京,美食,快餐,中式快餐,115,373,0.3083,45.2,50.67,0.892,0.8920
750,宁波,美食,快餐,西式快餐,220,268,0.8209,122.44,137.17,0.8926,0.8926
1385,上海,超市便利店,超市,,226,262,0.8626,22.13,24.79,0.8927,0.8927
663,上海,美食,休闲茶饮,奶茶,226,262,0.8626,64.59,72.35,0.8927,0.8927
1984,杭州,美食,快餐,中式快餐,254,234,0.9213,14.07,15.76,0.8928,0.8928
1589,上海,美食,休闲茶饮,奶茶,226,262,0.8626,47.62,53.33,0.8929,0.8929
1200,温州,超市便利店,便利店,,248,240,0.9677,33.39,37.39,0.893,0.8930
333,上海,美食,烘焙糕点,蛋糕,226,262,0.8626,45.21,50.62,0.8931,0.8931
382,杭州,美食,休闲食品,生鲜水果,254,234,0.9213,54.44,60.94,0.8933,0.8933
797,铜陵,美食,快餐,西式快餐,221,267,0.8277,106.79,119.52,0.8935,0.8935
1410,金华,美食,快餐,西式快餐,222,266,0.8346,139.61,156.24,0.8936,0.8936
1426,杭州,超市便利店,便利店,,254,234,0.9213,122.33,136.86,0.8938,0.8938
617,厦门,美食,休闲茶饮,奶茶,222,266,0.8346,48.69,54.47,0.8939,0.8939
1780,宁德,超市便利店,超市,,271,217,0.8007,58.59,65.54,0.894,0.8940
1631,广州,美食,休闲食品,生鲜水果,216,272,0.7941,166.26,185.92,0.8943,0.8943
961,北京,美食,快餐,西式快餐,115,373,0.3083,197.83,221.12,0.8947,0.8947
1065,武汉,美食,小吃,面点,195,293,0.6655,18.21,20.35,0.8948,0.8948
1552,福州,美食,快餐,西式快餐,260,228,0.8769,40.56,45.32,0.895,0.8950
288,上海,美食,其他美食,西餐,226,262,0.8626,51.23,57.23,0.8952,0.8952
26,厦门,美食,快餐,中式快餐,222,266,0.8346,44.18,49.31,0.896,0.8960
936,上海,美食,烧烤,中式烧烤,226,262,0.8626,14.05,15.68,0.896,0.8960
1066,北京,美食,快餐,西式快餐,115,373,0.3083,74.7,83.35,0.8962,0.8962
56,成都,美食,快餐,西式快餐,256,232,0.9063,55.1,61.47,0.8964,0.8964
1960,烟台,美食,休闲茶饮,饮品/甜点,109,379,0.2876,137.36,153.04,0.8975,0.8975
591,咸阳,美食,快餐,西式快餐,136,352,0.3864,45.97,51.2,0.8979,0.8979
1239,温州,超市便利店,便利店,,248,240,0.9677,41.37,46.06,0.8982,0.8982
1104,上海,超市便利店,超市,,226,262,0.8626,169.05,188.21,0.8982,0.8982
1690,福州,美食,快餐,西式快餐,260,228,0.8769,106.8,118.83,0.8988,0.8988
40,湖州,超市便利店,超市,,221,267,0.8277,23.96,26.65,0.8991,0.8991
1485,上海,美食,快餐,西式快餐,226,262,0.8626,76.04,84.57,0.8991,0.8991
910,上海,美食,休闲茶饮,奶茶,226,262,0.8626,117.82,131.03,0.8992,0.8992
978,温州,超市便利店,便利店,,248,240,0.9677,68.36,76,0.8995,0.8995
1999,成都,超市便利店,超市,,256,232,0.9063,186.19,206.88,0.9,0.9000
1237,北京,美食,快餐,西式快餐,115,373,0.3083,51.27,56.95,0.9003,0.9003
242,宁波,美食,休闲食品,生鲜水果,220,268,0.8209,53.65,59.57,0.9006,0.9006
462,济南,美食,快餐,西式快餐,110,378,0.291,48.1,53.39,0.9009,0.9009
1726,北京,超市便利店,超市,,115,373,0.3083,171.59,190.39,0.9013,0.9013
1775,杭州,美食,快餐,西式快餐,254,234,0.9213,206.29,228.71,0.902,0.9020
1462,济南,美食,快餐,中式快餐,110,378,0.291,51.09,56.63,0.9022,0.9022
1470,大连,美食,休闲茶饮,咖啡,109,379,0.2876,23.73,26.3,0.9023,0.9023
1948,上海,超市便利店,超市,,226,262,0.8626,104.86,116.19,0.9025,0.9025
1807,金华,美食,快餐,西式快餐,222,266,0.8346,141.56,156.82,0.9027,0.9027
1509,重庆,美食,快餐,西式快餐,200,288,0.6944,56.53,62.62,0.9027,0.9027
207,北京,美食,中餐,川菜,115,373,0.3083,46.5,51.48,0.9033,0.9033
739,南宁,超市便利店,超市,,230,258,0.8915,41.01,45.4,0.9033,0.9033
249,宁波,美食,快餐,中式快餐,220,268,0.8209,31.63,35,0.9037,0.9037
1056,上海,美食,休闲茶饮,奶茶,226,262,0.8626,53.34,59.02,0.9038,0.9038
403,成都,美食,中餐,川菜,256,232,0.9063,45.27,50.08,0.904,0.9040
10,孝感,超市便利店,超市,,184,304,0.6053,10.73,11.87,0.904,0.9040
1872,绍兴,超市便利店,超市,,235,253,0.9289,183.49,202.92,0.9042,0.9042
876,福州,美食,烘焙糕点,蛋糕,260,228,0.8769,108.48,119.95,0.9044,0.9044
1773,广州,超市便利店,超市,,216,272,0.7941,33.69,37.25,0.9044,0.9044
1812,西安,美食,快餐,西式快餐,115,373,0.3083,28.9,31.95,0.9045,0.9045
1737,上海,美食,小吃,其它小吃,226,262,0.8626,13.08,14.46,0.9046,0.9046
441,上海,超市便利店,超市,,226,262,0.8626,134.27,148.39,0.9048,0.9048
1942,徐州,美食,快餐,西式快餐,124,364,0.3407,85.89,94.92,0.9049,0.9049
191,深圳,美食,快餐,西式快餐,211,277,0.7617,48.4,53.48,0.905,0.9050
1859,广州,美食,快餐,西式快餐,216,272,0.7941,193.42,213.59,0.9056,0.9056
1112,深圳,美食,快餐,西式快餐,211,277,0.7617,75.88,83.77,0.9058,0.9058
1042,宁波,超市便利店,超市,,220,268,0.8209,22.13,24.43,0.9059,0.9059
404,上海,美食,快餐,西式快餐,226,262,0.8626,119.2,131.58,0.9059,0.9059
1778,台州,超市便利店,超市,,232,256,0.9063,51.37,56.7,0.906,0.9060
507,福州,美食,休闲食品,生鲜水果,260,228,0.8769,87.75,96.85,0.906,0.9060
1064,温州,超市便利店,便利店,,248,240,0.9677,33.78,37.28,0.9061,0.9061
1030,北京,美食,烘焙糕点,面包,115,373,0.3083,59.75,65.9,0.9067,0.9067
286,温州,美食,中餐,江浙菜,248,240,0.9677,119.31,131.58,0.9067,0.9067
1047,深圳,美食,快餐,中式快餐,211,277,0.7617,15.06,16.6,0.9072,0.9072
558,广州,美食,休闲食品,生鲜水果,216,272,0.7941,60.69,66.89,0.9073,0.9073
1360,无锡,超市便利店,便利店,,190,298,0.6376,33.79,37.23,0.9076,0.9076
526,无锡,美食,快餐,西式快餐,190,298,0.6376,94.02,103.55,0.908,0.9080
1,湖州,美食,休闲茶饮,饮品/甜点,221,267,0.8277,179.96,198.19,0.908,0.9080
89,重庆,超市便利店,超市,,200,288,0.6944,35.94,39.56,0.9085,0.9085
965,广州,美食,休闲食品,生鲜水果,216,272,0.7941,62.18,68.42,0.9088,0.9088
1957,上海,超市便利店,便利店,,226,262,0.8626,39.67,43.65,0.9088,0.9088
1318,杭州,美食,休闲茶饮,饮品/甜点,254,234,0.9213,49.71,54.69,0.9089,0.9089
1625,无锡,超市便利店,超市,,190,298,0.6376,64.06,70.46,0.9092,0.9092
1089,上海,美食,休闲茶饮,饮品/甜点,226,262,0.8626,32.49,35.73,0.9093,0.9093
748,长沙,美食,休闲茶饮,奶茶,246,242,0.9837,45.3,49.81,0.9095,0.9095
1375,武汉,美食,烘焙糕点,面包,195,293,0.6655,16.88,18.56,0.9095,0.9095
1583,上海,美食,快餐,西式快餐,226,262,0.8626,165.69,182.17,0.9095,0.9095
1609,杭州,美食,休闲食品,生鲜水果,254,234,0.9213,45.67,50.21,0.9096,0.9096
447,广州,美食,快餐,中式快餐,216,272,0.7941,120.64,132.58,0.9099,0.9099
681,福州,美食,快餐,西式快餐,260,228,0.8769,56.42,62,0.91,0.9100
410,温州,美食,休闲茶饮,奶茶,248,240,0.9677,31.97,35.12,0.9103,0.9103
296,成都,超市便利店,超市,,256,232,0.9063,272.62,299.4,0.9106,0.9106
358,上海,美食,快餐,西式快餐,226,262,0.8626,81.84,89.81,0.9113,0.9113
232,温州,超市便利店,便利店,,248,240,0.9677,43.82,48.08,0.9114,0.9114
486,苏州,超市便利店,便利店,,196,292,0.6712,14.1,15.47,0.9114,0.9114
91,福州,超市便利店,超市,,260,228,0.8769,23.16,25.41,0.9115,0.9115
1581,重庆,美食,休闲茶饮,饮品/甜点,200,288,0.6944,68.57,75.23,0.9115,0.9115
755,南平,超市便利店,超市,,247,241,0.9757,33.61,36.86,0.9118,0.9118
688,广州,超市便利店,便利店,,216,272,0.7941,24.33,26.68,0.9119,0.9119
7,绍兴,美食,快餐,西式快餐,235,253,0.9289,136.5,149.64,0.9122,0.9122
559,福州,美食,快餐,中式快餐,260,228,0.8769,99.28,108.81,0.9124,0.9124
848,深圳,美食,快餐,西式快餐,211,277,0.7617,115.46,126.4,0.9134,0.9134
177,上海,美食,快餐,西式快餐,226,262,0.8626,80.35,87.95,0.9136,0.9136
398,北京,美食,快餐,西式快餐,115,373,0.3083,45.73,50.05,0.9137,0.9137
886,杭州,美食,快餐,中式快餐,254,234,0.9213,40.25,44.04,0.9139,0.9139
880,上海,超市便利店,超市,,226,262,0.8626,33.36,36.5,0.914,0.9140
784,株洲,美食,快餐,西式快餐,225,263,0.8555,63.31,69.25,0.9142,0.9142
896,温州,超市便利店,便利店,,248,240,0.9677,50.66,55.41,0.9143,0.9143
577,金华,超市便利店,超市,,222,266,0.8346,322.45,352.65,0.9144,0.9144
430,深圳,超市便利店,便利店,,211,277,0.7617,14.63,16,0.9144,0.9144
583,武汉,美食,快餐,西式快餐,195,293,0.6655,52.16,57.04,0.9144,0.9144
1832,绍兴,超市便利店,超市,,235,253,0.9289,26.65,29.14,0.9146,0.9146
1354,杭州,美食,快餐,中式快餐,254,234,0.9213,101.2,110.64,0.9147,0.9147
753,济南,美食,快餐,西式快餐,110,378,0.291,47.47,51.89,0.9148,0.9148
346,温州,超市便利店,便利店,,248,240,0.9677,112.74,123.18,0.9152,0.9152
541,温州,超市便利店,便利店,,248,240,0.9677,67.73,73.97,0.9156,0.9156
1094,上海,美食,快餐,西式快餐,226,262,0.8626,100.48,109.73,0.9157,0.9157
731,广州,超市便利店,便利店,,216,272,0.7941,510.27,557.16,0.9158,0.9158
787,重庆,超市便利店,超市,,200,288,0.6944,68.29,74.55,0.916,0.9160
1763,北京,美食,快餐,西式快餐,115,373,0.3083,111.27,121.44,0.9163,0.9163
1671,福州,美食,小吃,其它小吃,260,228,0.8769,14.55,15.87,0.9168,0.9168
506,北京,美食,烘焙糕点,面包,115,373,0.3083,13.97,15.23,0.9173,0.9173
569,福州,美食,烘焙糕点,面包,260,228,0.8769,75.03,81.79,0.9173,0.9173
1096,上海,美食,快餐,中式快餐,226,262,0.8626,28.55,31.12,0.9174,0.9174
531,嘉兴,美食,快餐,西式快餐,231,257,0.8988,140,152.55,0.9177,0.9177
315,上海,美食,快餐,西式快餐,226,262,0.8626,109.29,119.04,0.9181,0.9181
405,成都,超市便利店,便利店,,256,232,0.9063,61.79,67.3,0.9181,0.9181
949,青岛,美食,小吃,米粉/米线,105,383,0.2742,25.6,27.88,0.9182,0.9182
1779,北京,美食,快餐,西式快餐,115,373,0.3083,155.17,168.98,0.9183,0.9183
1573,绍兴,超市便利店,便利店,,235,253,0.9289,119.18,129.78,0.9183,0.9183
917,上海,超市便利店,便利店,,226,262,0.8626,35.65,38.82,0.9183,0.9183
1189,郑州,美食,中餐,其它地方菜,118,370,0.3189,32.31,35.18,0.9184,0.9184
8,杭州,美食,休闲食品,生鲜水果,254,234,0.9213,14.76,16.07,0.9185,0.9185
1052,上海,超市便利店,超市,,226,262,0.8626,145.22,158.08,0.9186,0.9186
1245,上海,超市便利店,便利店,,226,262,0.8626,42.71,46.49,0.9187,0.9187
1574,无锡,美食,快餐,西式快餐,190,298,0.6376,63.93,69.58,0.9188,0.9188
1361,上海,超市便利店,便利店,,226,262,0.8626,76.72,83.49,0.9189,0.9189
1586,石河子,美食,快餐,西式快餐,87,401,0.217,50.02,54.43,0.919,0.9190
1820,宁波,美食,快餐,西式快餐,220,268,0.8209,121.68,132.37,0.9192,0.9192
345,丽水,美食,快餐,西式快餐,246,242,0.9837,94.73,103.05,0.9193,0.9193
1463,杭州,美食,休闲食品,生鲜水果,254,234,0.9213,34.28,37.29,0.9193,0.9193
953,上海,美食,小吃,面点,226,262,0.8626,78,84.83,0.9195,0.9195
1150,上海,超市便利店,超市,,226,262,0.8626,171.96,186.97,0.9197,0.9197
498,南京,美食,休闲食品,生鲜水果,172,316,0.5443,46.09,50.11,0.9198,0.9198
1082,深圳,美食,其他美食,西餐,211,277,0.7617,14.81,16.1,0.9199,0.9199
653,温州,超市便利店,便利店,,248,240,0.9677,58.23,63.3,0.9199,0.9199
1733,成都,美食,休闲食品,其它休闲食品,256,232,0.9063,24.37,26.48,0.9203,0.9203
1051,上海,美食,休闲食品,生鲜水果,226,262,0.8626,52.65,57.17,0.9209,0.9209
1447,北京,美食,中餐,其它地方菜,115,373,0.3083,12.38,13.44,0.9211,0.9211
687,黄石,超市便利店,超市,,219,269,0.8141,52.9,57.41,0.9214,0.9214
1580,苏州,超市便利店,超市,,196,292,0.6712,71.92,78.05,0.9215,0.9215
1857,福州,美食,快餐,中式快餐,260,228,0.8769,48.52,52.63,0.9219,0.9219
183,北京,美食,快餐,西式快餐,115,373,0.3083,162.2,175.92,0.922,0.9220
1497,绍兴,超市便利店,便利店,,235,253,0.9289,39.26,42.57,0.9222,0.9222
1236,宁波,超市便利店,超市,,220,268,0.8209,70.19,76.1,0.9223,0.9223
87,福州,美食,快餐,中式快餐,260,228,0.8769,60.31,65.37,0.9226,0.9226
611,广州,超市便利店,超市,,216,272,0.7941,31.3,33.92,0.9228,0.9228
1536,无锡,超市便利店,便利店,,190,298,0.6376,49.39,53.52,0.9228,0.9228
260,金华,美食,快餐,西式快餐,222,266,0.8346,66.83,72.41,0.9229,0.9229
1875,上海,超市便利店,便利店,,226,262,0.8626,345.54,374.24,0.9233,0.9233
1873,杭州,美食,小吃,其它小吃,254,234,0.9213,12.65,13.7,0.9234,0.9234
1428,天津,美食,快餐,西式快餐,122,366,0.3333,40.23,43.54,0.924,0.9240
855,北京,美食,其他美食,西餐,115,373,0.3083,32.41,35.07,0.9242,0.9242
399,常州,美食,快餐,西式快餐,187,301,0.6213,134.31,145.33,0.9242,0.9242
1316,上海,美食,其他美食,日韩料理,226,262,0.8626,37.15,40.18,0.9246,0.9246
1487,重庆,美食,小吃,其它小吃,200,288,0.6944,33.52,36.24,0.9249,0.9249
1315,北京,美食,快餐,西式快餐,115,373,0.3083,149.38,161.45,0.9252,0.9252
1472,杭州,美食,休闲茶饮,奶茶,254,234,0.9213,76.48,82.65,0.9253,0.9253
1560,舟山,美食,快餐,西式快餐,223,265,0.8415,192.66,208.17,0.9255,0.9255
704,成都,美食,休闲茶饮,饮品/甜点,256,232,0.9063,92,99.36,0.9259,0.9259
972,金华,美食,快餐,西式快餐,222,266,0.8346,172.21,185.94,0.9262,0.9262
1323,成都,美食,休闲茶饮,饮品/甜点,256,232,0.9063,16.86,18.2,0.9264,0.9264
1720,广州,美食,中餐,粤菜,216,272,0.7941,204.02,220.22,0.9264,0.9264
1038,宁波,超市便利店,超市,,220,268,0.8209,84.88,91.57,0.9269,0.9269
1213,北京,美食,烘焙糕点,面包,115,373,0.3083,111.36,120.07,0.9275,0.9275
1229,广州,超市便利店,超市,,216,272,0.7941,161.71,174.35,0.9275,0.9275
924,武汉,美食,快餐,中式快餐,195,293,0.6655,18.37,19.8,0.9278,0.9278
800,上海,美食,休闲茶饮,奶茶,226,262,0.8626,96.61,104.1,0.928,0.9280
566,合肥,美食,快餐,西式快餐,196,292,0.6712,73.08,78.73,0.9282,0.9282
666,成都,美食,快餐,西式快餐,256,232,0.9063,42.89,46.19,0.9286,0.9286
1335,苏州,美食,快餐,西式快餐,196,292,0.6712,61.79,66.54,0.9286,0.9286
180,苏州,超市便利店,超市,,196,292,0.6712,66.7,71.82,0.9287,0.9287
1798,台州,美食,快餐,中式快餐,232,256,0.9063,17.48,18.82,0.9288,0.9288
151,上海,美食,快餐,西式快餐,226,262,0.8626,65.06,70.01,0.9293,0.9293
41,上海,美食,快餐,西式快餐,226,262,0.8626,137.09,147.5,0.9294,0.9294
1809,北京,美食,快餐,西式快餐,115,373,0.3083,99.51,107.06,0.9295,0.9295
759,上海,美食,休闲茶饮,奶茶,226,262,0.8626,27.54,29.62,0.9298,0.9298
1471,金华,美食,快餐,西式快餐,222,266,0.8346,96.42,103.69,0.9299,0.9299
1010,北京,美食,小吃,其它小吃,115,373,0.3083,8.37,9,0.93,0.9300
1132,上海,超市便利店,超市,,226,262,0.8626,29.27,31.46,0.9304,0.9304
1350,杭州,美食,快餐,西式快餐,254,234,0.9213,431.25,463.45,0.9305,0.9305
859,上海,美食,休闲食品,生鲜水果,226,262,0.8626,50.85,54.64,0.9306,0.9306
1622,上海,超市便利店,便利店,,226,262,0.8626,56.23,60.42,0.9307,0.9307
1518,思茅,超市便利店,超市,,327,161,0.4924,55.56,59.69,0.9308,0.9308
792,上海,超市便利店,便利店,,226,262,0.8626,90.9,97.65,0.9309,0.9309
171,上海,美食,快餐,西式快餐,226,262,0.8626,137.1,147.26,0.931,0.9310
422,长沙,美食,休闲食品,生鲜水果,246,242,0.9837,75.2,80.76,0.9312,0.9312
1525,南宁,美食,小吃,面点,230,258,0.8915,58.73,63.07,0.9312,0.9312
1113,温州,超市便利店,便利店,,248,240,0.9677,98.29,105.54,0.9313,0.9313
1023,葫芦岛,美食,快餐,西式快餐,97,391,0.2481,49.49,53.14,0.9313,0.9313
1062,天津,美食,快餐,西式快餐,122,366,0.3333,45.45,48.8,0.9314,0.9314
1484,南昌,超市便利店,超市,,195,293,0.6655,124.75,133.94,0.9314,0.9314
956,宁波,美食,休闲食品,其它休闲食品,220,268,0.8209,26.1,28.02,0.9315,0.9315
1705,上海,美食,休闲茶饮,奶茶,226,262,0.8626,37.31,40.05,0.9316,0.9316
856,广州,超市便利店,便利店,,216,272,0.7941,14.71,15.79,0.9316,0.9316
227,西安,美食,休闲茶饮,饮品/甜点,115,373,0.3083,33.81,36.29,0.9317,0.9317
319,上海,美食,小吃,面点,226,262,0.8626,64.67,69.41,0.9317,0.9317
1806,北京,超市便利店,便利店,,115,373,0.3083,31.39,33.69,0.9317,0.9317
1501,上海,超市便利店,便利店,,226,262,0.8626,84.54,90.71,0.932,0.9320
270,广州,美食,快餐,中式快餐,216,272,0.7941,92.28,99.01,0.932,0.9320
757,重庆,超市便利店,超市,,200,288,0.6944,106.42,114.16,0.9322,0.9322
198,南京,美食,快餐,中式快餐,172,316,0.5443,27.68,29.68,0.9326,0.9326
1519,杭州,美食,休闲食品,生鲜水果,254,234,0.9213,97.73,104.79,0.9326,0.9326
1618,深圳,美食,快餐,西式快餐,211,277,0.7617,97.71,104.76,0.9327,0.9327
325,天津,美食,快餐,西式快餐,122,366,0.3333,36.07,38.67,0.9328,0.9328
53,杭州,超市便利店,便利店,,254,234,0.9213,40.25,43.15,0.9328,0.9328
1510,上海,美食,休闲食品,生鲜水果,226,262,0.8626,55.27,59.25,0.9328,0.9328
1743,成都,超市便利店,超市,,256,232,0.9063,135.13,144.86,0.9328,0.9328
758,杭州,超市便利店,便利店,,254,234,0.9213,21.68,23.24,0.9329,0.9329
1083,成都,美食,休闲食品,生鲜水果,256,232,0.9063,43.29,46.39,0.9332,0.9332
1944,上海,超市便利店,超市,,226,262,0.8626,232.95,249.63,0.9332,0.9332
1427,金华,美食,小吃,其它小吃,222,266,0.8346,64.86,69.5,0.9332,0.9332
1281,无锡,美食,快餐,西式快餐,190,298,0.6376,66.77,71.52,0.9336,0.9336
1660,南昌,美食,快餐,西式快餐,195,293,0.6655,64.47,69.05,0.9337,0.9337
55,上海,美食,快餐,西式快餐,226,262,0.8626,153.74,164.64,0.9338,0.9338
1846,上海,美食,快餐,中式快餐,226,262,0.8626,53.49,57.28,0.9338,0.9338
1567,上海,美食,快餐,西式快餐,226,262,0.8626,51.46,55.07,0.9344,0.9344
97,廊坊,美食,休闲食品,生鲜水果,102,386,0.2642,25.52,27.31,0.9345,0.9345
536,上海,超市便利店,超市,,226,262,0.8626,20.12,21.53,0.9345,0.9345
