shop_id,city_name,location_id,per_pay,score,comment_cnt,shop_level,cate_1_name,cate_2_name,cate_3_name
690,8,293,18,0,0,1,1,1,1
691,23,717,18,0,0,1,1,1,1
692,76,103,13,3,10,2,0,4,5
693,12,557,5,2,0,0,0,6,40
694,8,924,11,1,1,0,0,4,8
695,4,264,20,3,9,2,0,6,27
696,8,839,6,0,0,0,1,9,1
697,25,52,2,4,1,0,0,4,5
698,8,266,8,0,0,0,1,1,1
699,8,906,5,1,1,0,0,4,8
700,25,739,1,4,1,0,0,3,11
701,25,469,10,1,1,0,0,4,8
702,4,250,11,3,5,1,0,4,5
703,5,495,3,3,3,0,0,4,8
704,24,641,6,4,8,2,0,0,0
705,4,740,20,3,3,2,0,10,12
706,4,927,14,2,0,0,0,4,8
707,10,991,11,0,1,0,0,7,9
708,10,281,10,2,7,2,0,4,5
709,8,921,17,2,3,1,0,5,16
710,10,991,11,3,8,2,0,4,5
711,39,926,15,3,1,0,0,4,8
712,13,716,20,4,0,1,1,1,1
713,8,420,10,2,4,2,0,4,8
714,49,1044,20,0,0,1,1,1,1
715,25,149,13,3,19,2,0,4,5
716,25,680,11,2,2,2,0,4,8
717,25,434,4,3,3,0,0,0,2
718,49,374,3,2,1,0,0,2,3
719,12,298,18,4,0,1,1,1,1
720,15,335,2,3,0,1,1,9,1
721,2,179,1,2,1,0,0,2,29
722,4,378,8,3,3,0,0,5,16
723,8,554,8,3,4,0,0,0,0
724,42,1074,11,3,3,2,0,4,5
725,32,3,11,4,2,2,0,0,0
726,3,992,9,4,6,2,0,3,11
727,10,531,20,0,6,2,0,12,22
728,10,233,17,0,0,0,1,1,1
729,67,806,13,3,15,2,0,4,5
730,26,1031,18,1,0,0,1,1,1
731,15,710,1,0,0,1,1,9,1
732,18,1129,6,3,2,1,0,0,2
733,14,425,1,3,1,0,0,2,29
734,23,968,15,3,6,2,0,4,5
735,48,1137,5,3,1,0,0,5,13
736,8,218,17,4,0,1,1,1,1
737,15,132,9,2,17,2,0,4,5
738,18,80,12,3,4,0,0,3,11
739,48,1137,19,4,0,1,1,1,1
740,4,871,17,3,4,2,0,4,5
741,25,1126,19,4,0,1,1,1,1
742,8,417,4,3,4,0,0,3,11
743,23,430,4,4,0,0,1,9,1
744,59,373,9,3,5,2,0,4,5
745,8,679,5,1,1,0,0,5,16
746,15,235,9,3,5,2,0,4,5
747,31,790,18,0,0,1,1,1,1
748,53,511,8,4,5,0,0,0,2
749,49,1021,5,0,0,0,1,9,1
750,9,891,13,3,9,2,0,4,5
751,25,107,2,4,1,0,0,0,2
752,10,991,15,4,2,0,0,0,2
753,20,767,11,3,4,2,0,4,5
754,4,827,2,4,0,0,0,2,3
755,77,140,18,0,0,1,1,1,1
756,4,760,9,3,3,2,0,3,11
757,16,997,18,0,0,1,1,1,1
758,4,749,4,0,0,1,1,9,1
759,8,882,5,4,2,0,0,0,2
760,12,259,1,3,4,0,0,0,0
761,10,194,14,0,1,0,0,4,8
762,78,333,19,0,0,0,1,1,1
763,6,167,3,3,3,0,0,5,41
764,6,167,9,3,1,1,0,3,4
765,8,255,7,3,3,2,0,0,0
766,16,472,19,0,0,0,1,1,1
767,79,467,13,3,5,2,0,4,5
768,32,53,5,4,1,0,0,2,24
769,4,834,11,2,3,2,0,4,5
770,4,349,7,3,2,1,0,0,0
771,48,336,6,3,4,2,0,4,5
772,3,625,15,4,5,2,0,3,4
773,25,919,13,3,11,2,0,4,5
774,80,313,19,0,0,1,1,1,1
775,23,713,10,3,11,2,0,4,5
776,16,1148,18,0,0,1,1,1,1
777,4,1094,6,0,2,0,0,4,8
778,8,937,11,2,1,0,0,5,6
779,9,252,1,3,2,0,0,0,2
780,18,505,5,4,0,1,1,9,1
781,67,1000,13,3,13,2,0,4,5
782,81,97,10,3,3,2,0,4,5
783,20,934,7,3,1,0,0,4,8
784,61,308,15,2,6,2,0,4,5
785,43,121,5,4,0,1,1,9,1
786,82,463,15,4,4,2,0,4,5
787,16,243,19,0,0,1,1,1,1
788,23,614,1,3,5,1,0,4,8
789,8,1032,11,3,6,1,0,4,5
790,4,287,6,3,1,1,0,5,16
791,24,208,12,3,8,2,0,4,5
792,8,168,3,4,0,1,1,9,1
793,83,1112,20,0,0,0,1,1,1
794,12,737,2,0,0,0,0,4,8
795,8,1127,15,2,1,0,0,6,20
796,15,36,9,3,2,0,0,0,2
797,84,454,14,3,7,2,0,4,5
798,23,402,10,2,2,0,0,4,8
799,31,790,20,4,6,2,0,7,14
800,8,545,6,4,5,0,0,0,2
801,12,278,3,3,1,0,0,0,2
802,13,620,19,0,4,2,0,10,12
803,12,117,1,2,0,0,0,5,6
804,23,564,17,4,2,0,0,5,6
805,23,331,5,0,0,0,1,9,1
806,8,453,18,0,0,1,1,1,1
807,47,648,9,2,3,2,0,4,5
808,12,524,13,1,18,2,0,4,5
809,23,977,15,0,0,0,1,1,1
810,23,42,9,2,1,0,0,4,8
811,8,1032,20,2,1,0,0,6,20
812,4,378,1,3,3,0,0,4,8
813,23,580,9,4,4,2,0,0,0
814,4,56,5,3,0,1,1,9,1
815,63,674,17,2,0,0,1,1,1
816,49,370,18,0,0,1,1,1,1
817,8,157,6,3,3,0,0,3,11
818,8,937,10,3,1,0,0,12,22
819,23,652,19,3,2,0,0,12,42
820,12,979,17,0,0,1,1,1,1
821,8,415,15,0,0,0,1,1,1
822,4,688,20,3,1,0,0,10,12
823,12,198,12,1,0,1,1,1,1
824,8,1065,18,3,1,0,0,4,8
825,12,1115,15,0,0,0,1,1,1
826,23,1037,8,3,2,0,0,4,5
827,23,506,5,0,0,0,1,9,1
828,25,680,7,2,3,2,0,4,8
829,4,521,7,2,9,0,0,2,3
830,1,369,13,3,6,2,0,4,5
831,25,399,7,4,6,0,0,0,2
832,12,70,5,0,0,0,1,9,1
833,18,61,16,2,1,2,0,2,24
834,8,898,18,3,3,0,0,10,26
835,25,1126,3,3,0,0,0,3,21
836,51,1041,18,0,0,1,1,1,1
837,24,732,9,1,1,0,0,6,15
838,25,399,5,0,0,0,1,1,1
839,40,705,18,4,0,1,1,1,1
840,12,812,12,2,6,2,0,4,5
841,8,679,12,4,2,2,0,2,3
842,8,542,15,2,1,1,0,4,5
843,26,90,19,1,0,1,1,1,1
844,12,653,19,2,6,1,0,10,12
845,12,198,8,2,0,1,1,1,1
846,21,691,17,4,0,1,1,1,1
847,4,523,11,3,3,0,0,0,2
848,10,862,9,3,11,2,0,4,5
849,4,250,4,2,2,0,0,5,6
850,4,40,15,1,20,2,0,4,5
851,36,119,15,0,0,0,1,1,1
852,12,605,20,2,11,1,0,10,12
853,28,957,13,3,8,2,0,4,5
854,4,621,19,3,1,1,1,1,1
855,23,199,19,3,1,1,0,10,12
856,15,787,3,0,0,1,1,9,1
857,18,693,20,2,1,0,0,7,32
858,8,639,9,2,1,0,0,5,6
859,8,1033,9,2,2,0,0,2,3
860,31,922,17,0,0,0,1,1,1
861,4,520,14,3,3,2,0,3,11
862,8,907,7,3,8,2,0,0,0
863,4,850,7,3,0,0,0,2,3
864,25,526,9,2,0,1,1,1,1
865,43,385,18,0,0,1,1,1,1
866,25,450,2,4,0,1,1,9,1
867,23,86,6,2,3,2,0,4,8
868,31,933,9,3,3,0,0,5,13
869,0,899,20,0,0,0,1,1,1
870,31,312,16,3,7,0,0,2,3
871,85,628,10,2,2,2,0,4,8
872,12,606,2,1,2,0,0,4,8
873,8,358,11,4,1,0,0,4,8
874,23,113,6,0,0,1,1,9,1
875,15,57,2,3,0,0,1,9,1
876,14,851,2,3,2,0,0,3,11
877,12,1145,11,3,17,2,0,4,5
878,12,198,11,0,0,1,1,1,1
879,10,305,12,0,2,0,0,5,16
880,8,417,18,4,0,1,1,1,1
881,8,185,9,3,4,2,0,0,0
882,65,1118,16,3,2,0,0,2,24
883,8,497,5,3,1,0,0,3,11
884,4,181,6,0,2,0,0,4,8
885,12,65,20,4,9,2,0,7,14
886,4,523,7,3,3,0,0,4,8
887,12,435,20,1,6,2,0,10,12
888,24,637,9,1,1,0,0,5,16
889,33,428,18,3,0,1,1,1,1
890,86,994,11,3,4,2,0,4,5
891,4,264,9,3,20,2,0,4,5
892,44,183,7,1,1,0,0,4,8
893,87,404,16,2,5,2,0,4,5
894,42,546,19,0,0,1,1,1,1
895,8,924,16,3,1,0,0,4,8
896,18,585,5,3,0,1,1,9,1
897,4,941,14,3,20,2,0,4,5
898,10,79,6,2,2,2,0,4,8
899,23,294,17,0,0,0,1,1,1
900,14,1075,17,0,0,1,1,1,1
901,23,512,4,0,0,0,1,1,1
902,24,816,7,3,4,2,0,0,0
903,23,836,11,4,1,2,0,3,11
904,25,633,20,3,3,0,0,10,26
905,8,791,15,0,0,0,1,1,1
906,49,551,9,0,0,0,1,1,1
907,17,645,5,4,4,1,0,0,0
908,25,623,8,4,0,1,1,9,1
909,25,434,13,3,8,2,0,4,5
910,8,1032,6,4,6,0,0,0,2
911,2,1144,12,2,6,2,0,4,5
912,11,942,5,2,2,0,0,5,6
913,15,552,8,3,3,0,0,0,2
914,4,954,17,3,1,0,0,4,8
915,44,513,18,2,0,1,1,1,1
916,12,653,6,3,10,2,0,4,5
917,8,39,3,4,0,1,1,9,1
918,12,605,8,2,2,0,0,5,16
919,8,554,19,0,1,0,0,10,26
920,8,642,8,4,1,0,0,0,0
921,51,307,2,1,1,0,0,4,8
922,31,196,16,3,3,0,0,5,6
923,13,1103,9,3,1,0,0,0,0
924,12,117,2,0,0,0,0,4,8
925,23,996,4,3,1,0,0,4,8
926,17,677,14,3,7,2,0,4,5
927,12,905,10,3,2,2,0,6,15
928,10,49,7,1,3,2,0,4,8
929,88,108,14,3,5,2,0,4,5
930,12,903,2,2,0,0,0,7,9
931,23,375,8,3,2,0,0,2,3
932,4,286,9,2,3,1,0,4,8
933,4,264,5,3,2,1,0,3,11
934,4,286,18,3,1,1,1,1,1
935,23,512,8,2,3,2,0,4,8
936,8,1023,20,2,1,2,0,12,22
937,24,816,12,3,5,0,0,3,21
938,33,217,12,0,0,0,1,1,1
939,4,815,3,3,1,0,0,3,21
940,8,642,14,0,0,0,1,1,1
941,78,857,17,0,0,0,1,1,1
942,53,193,7,3,1,0,0,3,4
943,31,902,6,2,3,0,0,5,6
944,49,337,9,3,1,2,0,3,21
945,28,960,10,0,2,0,0,4,8
946,25,433,17,0,0,1,1,1,1
947,15,552,3,0,0,1,1,9,1
948,23,1108,5,3,1,0,0,5,6
949,17,206,16,3,2,0,0,5,13
950,4,1091,10,0,0,0,1,1,1
951,8,554,4,2,2,0,0,5,16
952,5,495,11,3,1,0,0,3,21
953,8,507,15,4,3,0,0,5,16
954,6,219,2,4,1,0,0,5,6
955,15,624,18,0,0,0,1,1,1
956,9,245,17,3,1,0,0,2,29
957,24,441,16,0,0,1,1,1,1
958,10,562,3,0,2,0,0,7,32
959,4,521,5,2,4,0,0,2,24
960,25,284,1,3,1,0,0,5,16
961,23,610,10,3,14,2,0,4,5
962,44,395,17,3,3,0,0,2,24
963,8,1127,16,1,1,0,0,4,8
964,25,469,9,2,5,0,0,5,6
965,15,173,15,2,2,2,0,2,3
966,31,933,3,3,2,0,0,5,16
967,25,680,5,2,2,0,0,5,16
968,4,749,5,4,0,1,1,9,1
969,18,1129,20,1,3,2,0,6,23
970,23,1130,6,0,0,1,1,9,1
971,12,737,14,4,0,1,1,1,1
972,32,1158,14,3,14,2,0,4,5
973,49,599,16,0,0,0,1,1,1
974,12,608,1,3,0,0,0,5,41
975,15,36,11,2,5,2,0,4,5
976,15,944,4,4,0,0,1,9,1
977,15,746,6,1,3,0,0,4,8
978,18,822,3,4,0,1,1,9,1
979,31,431,17,0,0,1,1,1,1
980,53,646,9,3,4,2,0,4,5
981,12,524,11,2,2,2,0,6,15
982,8,420,17,2,2,1,0,4,8
983,23,222,5,1,1,0,0,2,3
984,3,728,9,4,8,2,0,0,0
985,23,77,7,0,0,1,1,9,1
986,61,78,6,4,0,0,1,1,1
987,8,1032,18,3,1,0,0,8,10
988,8,413,19,4,0,1,1,1,1
989,4,1120,15,3,2,0,0,5,16
990,31,400,10,3,9,2,0,4,5
991,89,33,17,0,0,0,1,9,1
992,12,510,5,2,2,0,0,4,8
993,8,417,9,2,1,0,0,5,6
994,44,938,11,3,1,1,0,0,2
995,18,481,16,0,0,0,1,1,1
996,23,601,9,2,3,0,0,2,3
997,6,219,2,3,2,0,0,5,13
998,26,858,16,1,0,0,1,1,1
999,10,991,7,3,9,2,0,4,5
1000,15,552,20,1,4,2,0,6,15
1001,49,838,20,0,1,0,0,6,23
1002,23,113,10,3,1,0,0,0,17
1003,4,264,18,2,0,0,0,6,28
1004,15,590,3,2,1,0,0,2,29
1005,4,485,1,4,0,0,0,5,16
1006,70,875,18,4,0,1,1,1,1
1007,25,644,9,0,0,0,1,1,1
1008,24,637,20,2,2,0,0,7,9
1009,4,850,3,3,2,1,0,0,0
1010,23,517,6,4,1,0,0,5,6
1011,15,36,2,4,0,0,1,9,1
1012,31,933,7,3,1,0,0,4,8
1013,23,388,2,3,0,0,1,9,1
1014,25,715,11,1,1,0,0,4,8
1015,18,442,11,3,0,0,0,2,3
1016,9,786,19,3,0,0,0,2,3
1017,90,1077,18,0,0,1,1,1,1
1018,10,1109,18,2,0,1,1,1,1
1019,85,169,9,2,3,2,0,4,8
1020,78,873,3,3,0,1,1,9,1
1021,33,1064,9,0,0,0,1,1,1
1022,31,389,3,0,0,1,1,9,1
1023,91,282,14,3,4,2,0,4,5
1024,17,458,4,4,0,1,1,9,1
1025,43,121,20,0,0,1,1,1,1
1026,15,156,17,2,3,0,0,2,29
1027,12,945,11,3,3,0,0,4,8
1028,10,531,2,4,0,1,1,9,1
1029,4,181,9,3,2,0,0,5,16
1030,23,1130,14,4,3,2,0,3,4
1031,17,769,19,3,2,0,0,6,28
1032,4,1097,14,4,4,2,0,2,3
1033,10,981,13,3,3,2,0,4,5
1034,63,619,9,3,6,2,0,4,5
1035,25,673,13,3,12,2,0,4,5
1036,12,213,4,3,2,0,0,3,4
1037,10,596,9,3,5,2,0,4,5
1038,9,798,17,0,0,0,1,1,1
1039,14,537,17,4,0,1,1,1,1
1040,11,75,7,3,2,0,0,0,0
1041,77,888,18,0,0,1,1,1,1
1042,9,230,20,0,0,1,1,1,1
1043,12,1081,9,3,6,2,0,4,5
1044,12,435,10,2,1,2,0,6,15
1045,23,566,13,0,0,0,1,1,1
1046,17,344,5,0,0,0,1,9,1
1047,10,194,5,0,1,0,0,4,8
1048,32,492,6,0,0,1,1,9,1
1049,10,531,7,3,5,2,0,4,5
1050,29,127,2,3,1,0,0,2,3
1051,8,497,15,3,2,2,0,2,3
1052,8,675,19,0,0,1,1,1,1
1053,8,339,11,0,0,0,1,1,1
1054,25,1106,2,4,1,0,0,0,2
1055,25,172,4,4,3,0,0,0,2
1056,8,709,4,3,4,2,0,0,2
1057,4,592,11,0,1,0,0,4,8
1058,2,179,1,3,2,0,0,0,17
1059,31,220,15,2,2,0,0,2,3
1060,15,853,2,2,1,0,0,3,4
1061,15,541,11,2,12,2,0,4,5
1062,3,992,9,4,6,2,0,4,5
1063,92,678,19,0,0,1,1,1,1
1064,18,158,5,4,0,1,1,9,1
1065,12,435,1,3,1,0,0,5,16
1066,23,1101,9,3,6,2,0,4,5
1067,14,851,2,1,1,0,0,2,3
1068,8,609,13,2,2,1,0,4,8
1069,16,579,18,0,0,1,1,1,1
1070,18,1014,14,0,0,0,1,1,1
1071,9,764,2,2,2,0,0,2,3
1072,33,352,2,2,1,1,1,1,1
1073,25,73,12,4,1,0,0,6,28
1074,8,134,7,3,2,0,0,5,6
1075,39,755,11,2,3,1,0,4,8
1076,31,310,12,3,1,0,0,2,29
1077,53,26,14,3,2,2,0,4,5
1078,14,851,2,4,1,0,0,5,6
1079,35,598,12,4,7,2,0,4,5
1080,25,742,16,4,0,1,1,1,1
1081,15,488,3,3,0,0,1,9,1
1082,10,332,19,4,1,0,0,10,12
1083,24,232,3,3,3,0,0,2,3
1084,29,27,14,3,6,2,0,4,5
1085,2,1131,10,3,5,2,0,4,5
1086,23,322,12,3,3,0,0,2,3
1087,23,1038,20,3,4,1,0,6,23
1088,8,725,10,3,1,1,0,3,4
1089,8,809,16,3,1,2,0,0,0
1090,4,383,2,0,0,1,1,9,1
1091,20,824,4,2,2,1,0,4,8
1092,8,315,11,3,7,2,0,4,5
1093,12,1024,5,0,1,0,0,10,33
1094,8,466,13,3,7,2,0,4,5
1095,17,1015,3,3,0,0,1,9,1
1096,8,639,10,3,1,0,0,4,8
1097,93,477,14,2,4,2,0,4,5
1098,12,85,1,2,1,0,0,4,8
1099,15,155,17,2,2,0,0,6,27
1100,8,489,18,4,2,0,0,0,0
1101,31,745,13,3,6,2,0,4,5
1102,15,1076,10,3,7,2,0,4,5
1103,18,936,2,3,1,0,0,2,24
1104,8,1116,19,3,0,1,1,1,1
1105,4,250,7,3,2,0,0,5,41
1106,24,112,1,2,0,0,0,4,8
1107,0,885,6,3,1,0,0,0,2
1108,25,1126,20,4,6,2,0,7,14
1109,23,772,12,3,8,2,0,4,5
1110,4,286,14,3,3,0,0,5,16
1111,8,697,5,3,0,1,1,9,1
1112,10,1028,11,2,7,2,0,4,5
1113,18,722,3,2,0,1,1,9,1
1114,8,943,1,4,1,0,0,5,16
1115,23,388,12,1,2,2,0,4,8
1116,25,526,2,4,0,1,1,9,1
1117,15,11,9,3,8,2,0,4,5
1118,4,1093,15,3,4,2,0,5,6
1119,4,378,16,3,1,0,0,5,13
1120,17,325,13,3,4,2,0,4,5
1121,13,955,13,2,11,2,0,4,5
1122,36,719,2,4,4,0,0,2,29
1123,12,683,19,4,0,1,1,1,1
1124,12,416,10,3,4,1,0,0,17
1125,15,47,14,1,14,2,0,4,5
1126,65,963,13,3,6,2,0,4,5
1127,14,611,12,3,2,2,0,3,4
1128,12,290,16,3,3,2,0,5,6
1129,2,591,15,2,6,2,0,4,5
1130,18,174,9,3,1,0,0,2,3
1131,20,443,2,3,2,1,0,4,8
1132,8,627,12,0,0,0,1,1,1
1133,20,539,6,0,0,0,1,9,1
1134,53,1138,13,2,6,2,0,4,5
1135,31,1147,12,3,11,2,0,4,5
1136,47,82,12,0,0,0,1,1,1
1137,86,700,17,0,0,0,1,1,1
1138,25,1126,8,3,2,0,0,5,16
1139,47,88,12,2,6,2,0,4,5
1140,8,1032,15,3,2,0,0,8,25
1141,20,111,4,3,2,0,0,5,13
1142,78,703,19,3,2,0,0,6,28
1143,18,693,4,4,3,0,0,0,2
1144,8,301,18,0,0,1,1,1,1
1145,8,247,10,3,1,0,0,3,4
1146,12,581,16,4,0,1,1,1,1
1147,25,680,9,1,3,0,0,2,3
1148,13,770,7,0,0,0,1,1,1
1149,2,886,6,2,1,0,0,4,5
1150,8,1003,19,4,0,1,1,1,1
1151,10,734,9,2,8,2,0,4,5
1152,8,1116,10,3,4,0,0,3,4
1153,8,1065,8,3,6,2,0,4,5
1154,43,390,6,2,1,0,0,4,8
1155,18,442,15,3,1,0,0,2,3
1156,94,887,18,0,0,1,1,1,1
1157,23,1043,5,2,1,0,0,5,6
1158,4,589,10,0,0,0,1,1,1
1159,4,521,15,2,2,0,0,6,7
1160,8,854,6,0,0,1,1,9,1
1161,21,147,12,2,3,2,0,4,5
1162,8,519,10,3,1,0,0,3,11
1163,8,1032,16,3,1,0,0,5,16
1164,5,16,6,4,4,2,0,0,0
1165,15,568,11,2,7,2,0,4,5
1166,31,470,12,3,6,2,0,4,5
1167,77,468,18,0,0,1,1,1,1
1168,52,371,18,0,0,1,1,1,1
1169,18,211,16,1,3,0,0,2,3
1170,9,656,16,0,0,0,1,1,1
1171,65,959,14,2,5,2,0,4,5
1172,18,585,20,1,3,2,0,10,12
1173,4,895,15,3,3,1,0,4,5
1174,12,557,3,0,0,0,1,9,1
1175,11,487,6,3,3,0,0,5,6
1176,6,214,17,2,0,1,1,1,1
1177,4,978,11,3,3,0,0,2,3
1178,14,122,5,1,2,0,0,4,8
1179,2,964,3,3,1,0,0,5,13
1180,4,1093,9,3,3,1,0,3,4
1181,6,615,15,3,12,2,0,4,5
1182,10,531,8,3,2,0,0,0,2
1183,8,1098,15,0,0,0,1,1,1
1184,12,606,5,3,4,0,0,0,2
1185,12,209,1,1,0,0,0,4,8
1186,24,597,5,0,0,0,1,1,1
1187,69,372,13,3,5,2,0,4,5
1188,12,737,1,3,2,0,0,0,2
1189,28,1151,1,3,0,0,0,6,28
1190,31,314,13,3,18,2,0,4,5
1191,49,254,15,0,0,0,1,1,1
1192,23,430,18,3,3,2,0,7,32
1193,8,642,7,4,1,0,0,0,2
1194,31,496,14,0,0,0,1,1,1
1195,18,1006,14,2,6,2,0,4,5
1196,95,548,16,4,0,1,1,1,1
1197,23,1096,10,3,10,2,0,4,5
1198,8,643,15,3,2,2,0,2,3
1199,23,880,8,0,0,1,1,9,1
1200,18,704,5,4,0,1,1,9,1
1201,9,436,7,3,4,0,0,2,3
1202,41,1016,6,2,3,2,0,4,5
1203,8,153,5,3,4,2,0,0,2
1204,8,153,16,3,0,1,1,1,1
1205,6,634,4,4,2,0,0,2,3
1206,23,186,15,0,0,0,1,1,1
1207,3,1004,12,3,5,2,0,4,5
1208,14,226,15,3,3,1,0,4,5
1209,8,153,19,1,1,0,0,6,20
1210,48,804,15,2,4,2,0,4,5
1211,25,399,8,3,9,2,0,4,5
1212,33,200,17,0,0,0,1,1,1
1213,23,86,11,3,6,2,0,3,4
1214,8,255,7,1,0,0,0,6,43
1215,17,1001,4,0,0,1,1,9,1
1216,12,653,8,1,1,0,0,4,8
1217,11,171,15,2,10,2,0,4,5
1218,23,836,5,4,0,1,1,9,1
1219,11,1020,8,3,4,2,0,4,5
1220,12,209,2,0,0,0,1,9,1
1221,49,814,5,4,7,0,0,0,2
1222,24,274,9,1,2,0,0,4,8
1223,8,1127,6,3,1,0,0,10,26
1224,33,805,14,2,5,2,0,4,5
1225,10,195,5,1,1,0,0,4,8
1226,4,361,17,3,0,1,1,1,1
1227,18,442,11,3,0,0,1,1,1
1228,25,221,14,4,0,1,1,1,1
1229,15,132,6,2,1,0,1,1,1
1230,25,1155,2,4,1,0,0,5,13
1231,96,890,19,0,0,1,1,1,1
1232,10,1069,6,0,0,0,1,1,1
1233,53,618,9,3,3,2,0,4,5
1234,28,549,6,3,4,2,0,4,5
1235,25,172,8,2,1,0,0,4,8
1236,9,230,14,0,0,0,1,1,1
1237,23,1099,11,3,5,2,0,4,5
1238,18,585,2,4,0,1,1,9,1
1239,18,840,6,4,0,1,1,9,1
1240,12,85,1,2,0,0,0,4,8
1241,8,1054,6,4,2,0,0,0,2
1242,6,214,6,2,2,2,0,4,8
1243,11,1156,1,3,1,0,0,0,2
1244,12,825,12,3,14,2,0,4,5
1245,8,168,4,0,0,1,1,9,1
1246,4,1093,14,2,2,0,0,4,18
1247,31,902,7,3,3,0,0,4,8
1248,24,573,6,0,0,0,1,1,1
1249,4,520,12,3,4,2,0,4,8
1250,15,533,2,2,0,1,1,9,1
1251,4,124,7,3,3,0,0,2,3
1252,25,680,16,3,4,2,0,5,6
1253,33,289,17,0,0,0,1,1,1
1254,97,483,18,4,0,0,1,1,1
1255,98,25,16,2,5,2,0,4,5
1256,23,1117,14,0,0,0,1,1,1
1257,13,59,18,0,0,1,1,1,1
1258,4,485,2,4,3,1,0,0,0
1259,97,1084,10,2,3,0,0,4,8
1260,12,1072,6,2,1,0,0,2,3
1261,23,42,15,2,2,0,0,4,18
1262,25,680,12,3,3,2,0,3,4
1263,65,1071,17,2,0,1,1,1,1
1264,99,987,18,0,0,1,1,1,1
1265,2,848,1,2,1,0,0,0,2
1266,23,42,5,0,0,0,1,9,1
1267,43,480,18,0,0,0,1,1,1
1268,25,575,8,4,0,1,1,1,1
1269,13,1107,1,2,0,1,1,9,1
1270,23,113,11,3,2,2,0,0,17
1271,4,523,17,4,0,1,1,1,1
1272,24,474,1,3,1,0,0,5,6
1273,25,499,11,3,8,2,0,4,5
1274,15,853,1,3,0,0,0,0,0
1275,59,348,14,1,8,2,0,4,5
1276,10,813,6,1,2,0,0,4,8
1277,17,603,14,3,5,2,0,4,5
1278,69,62,5,3,1,0,0,0,0
1279,17,154,3,3,0,1,1,9,1
1280,9,207,8,3,1,0,0,7,9
1281,33,460,11,3,5,2,0,4,5
1282,12,1007,7,2,2,2,0,4,8
1283,29,18,19,4,0,1,1,1,1
1284,49,720,12,3,4,2,0,4,5
1285,4,849,10,0,1,0,0,4,8
1286,23,256,18,4,2,0,0,5,6
1287,12,608,5,3,2,0,0,2,24
1288,4,1094,4,3,2,2,0,0,2
1289,8,554,20,1,1,0,0,6,38
1290,28,962,6,4,2,1,0,0,0
1291,15,552,20,2,6,2,0,6,15
1292,15,711,7,3,10,2,0,4,5
1293,4,264,9,3,4,2,0,3,11
1294,10,194,6,2,2,2,0,4,5
1295,16,272,16,3,2,0,0,3,11
1296,8,921,19,4,0,1,1,1,1
1297,23,19,10,3,8,2,0,4,5
1298,31,868,8,4,2,0,0,0,2
1299,33,68,13,3,9,2,0,4,5
1300,4,485,3,3,2,0,0,5,6
1301,100,560,9,4,4,2,0,0,0
1302,23,980,19,0,0,1,1,1,1
1303,8,709,5,0,0,1,1,9,1
1304,12,892,18,0,0,1,1,1,1
1305,32,201,1,2,0,0,0,5,6
1306,23,94,19,0,0,1,1,1,1
1307,18,936,6,4,1,0,0,2,24
1308,4,146,6,2,11,0,0,4,8
1309,8,554,9,2,5,1,0,3,11
1310,10,79,16,4,0,1,1,1,1
1311,15,488,20,2,5,2,0,10,12
1312,101,190,10,3,5,2,0,4,5
1313,102,744,15,3,6,2,0,4,5
1314,10,407,9,3,5,2,0,4,5
1315,23,396,11,3,13,2,0,4,5
1316,8,1061,18,2,2,0,0,10,26
1317,8,1110,10,3,1,1,0,3,4
1318,4,1093,4,3,3,1,0,0,0
1319,10,237,8,3,3,2,0,4,8
1320,8,1127,15,0,1,0,0,6,28
1321,8,1114,18,4,1,0,0,2,3
1322,4,1093,20,4,8,2,0,7,14
1323,24,563,1,3,0,0,0,0,0
1324,25,73,10,3,9,2,0,4,5
1325,12,317,11,3,4,1,0,3,11
1326,32,1158,18,4,0,0,1,1,1
1327,4,974,17,3,0,1,1,1,1
1328,23,249,19,2,2,0,0,6,28
1329,25,172,5,4,0,1,1,9,1
1330,26,1048,9,2,2,2,0,4,5
1331,8,153,11,3,1,0,0,10,26
1332,4,1093,15,3,14,2,0,4,5
1333,15,973,1,3,1,0,0,2,29
1334,4,760,4,0,0,1,1,9,1
1335,31,389,9,3,5,2,0,4,5
1336,32,492,12,0,0,0,1,9,1
1337,25,673,19,3,2,0,0,10,26
1338,8,924,7,2,2,2,0,4,8
1339,33,751,12,3,9,2,0,4,5
1340,23,574,18,3,4,0,0,6,28
1341,15,228,4,3,3,0,0,4,8
1342,9,436,13,2,2,0,0,3,4
1343,4,1094,8,3,3,1,0,3,11
1344,23,535,16,4,0,0,1,1,1
1345,4,146,4,4,2,0,0,5,6
1346,4,287,19,0,0,1,1,1,1
1347,10,195,10,2,11,2,0,4,5
1348,8,501,10,3,4,2,0,4,5
1349,4,668,14,3,3,2,0,3,11
1350,4,1093,12,3,20,2,0,4,5
1351,9,436,6,3,2,0,0,0,2
1352,10,368,12,3,7,2,0,4,5
1353,10,862,4,0,3,0,0,4,8
1354,4,225,8,3,8,0,0,4,8
1355,25,215,10,3,18,2,0,4,5
1356,44,569,13,2,10,2,0,4,5
1357,16,561,18,0,0,1,1,1,1
1358,8,1085,19,0,0,1,1,1,1
1359,17,1015,13,3,6,2,0,4,5
1360,33,188,3,0,0,1,1,9,1
1361,8,662,4,4,0,1,1,9,1
1362,103,224,15,3,6,2,0,4,5
1363,4,974,15,3,3,2,0,3,11
