467,84,95,91,86,102,124,98,84,95,91,86,102,124,98
468,44,44,55,57,78,76,40,44,44,55,57,78,76,40
469,66,61,62,66,66,69,76,66,61,62,66,66,69,76
470,84,41,51,60,99,110,97,84,41,51,60,99,110,97
471,92,87,82,85,94,97,94,92,87,82,85,94,97,94
472,428,457,399,595,704,679,424,428,457,399,595,704,679,424
473,91,94,91,82,45,34,106,91,94,91,82,45,34,106
474,21,19,13,27,32,30,25,21,19,13,27,32,30,25
475,123,121,122,129,130,112,125,123,121,122,129,130,112,125
476,75,72,90,76,25,30,97,75,72,90,76,25,30,97
477,84,83,89,102,88,109,89,84,83,89,102,88,109,89
478,38,46,53,37,50,44,41,38,46,53,37,50,44,41
479,69,68,61,57,109,123,67,69,68,61,57,109,123,67
480,58,53,49,64,73,67,66,58,53,49,64,73,67,66
481,45,55,50,60,68,60,43,45,55,50,60,68,60,43
482,80,74,69,106,130,137,75,80,74,69,106,130,137,75
483,71,73,68,72,77,44,73,71,73,68,72,77,44,73
484,70,58,51,137,176,211,70,70,58,51,137,176,211,70
485,99,91,131,105,100,151,111,99,91,131,105,100,151,111
486,72,69,69,96,107,101,85,72,69,69,96,107,101,85
487,59,42,61,41,50,59,51,59,42,61,41,50,59,51
488,73,68,56,62,82,80,80,73,68,56,62,82,80,80
489,73,89,85,106,82,82,112,73,89,85,106,82,82,112
490,38,26,40,37,82,74,38,38,26,40,37,82,74,38
491,279,255,236,263,298,241,212,279,255,236,263,298,241,212
492,79,66,64,82,93,85,65,79,66,64,82,93,85,65
493,124,122,105,105,118,122,114,124,122,105,105,118,122,114
494,65,63,62,75,98,125,69,65,63,62,75,98,125,69
495,46,52,56,64,142,140,59,46,52,56,64,142,140,59
496,116,114,122,118,138,133,118,116,114,122,118,138,133,118
497,65,65,61,109,99,113,64,65,65,61,109,99,113,64
498,76,72,58,78,72,98,102,76,72,58,78,72,98,102
499,50,46,46,49,71,67,60,50,46,46,49,71,67,60
500,120,127,132,181,247,236,118,120,127,132,181,247,236,118
501,188,206,185,156,111,142,200,188,206,185,156,111,142,200
502,116,129,133,140,233,164,116,116,129,133,140,233,164,116
503,103,102,99,109,90,67,112,103,102,99,109,90,67,112
504,71,65,75,100,99,80,65,71,65,75,100,99,80,65
505,117,93,114,109,52,21,115,117,93,114,109,52,21,115
506,57,62,62,88,146,150,69,57,62,62,88,146,150,69
507,259,234,278,253,334,181,278,259,234,278,253,334,181,278
508,163,167,167,149,90,95,148,163,167,167,149,90,95,148
509,39,48,46,81,37,72,35,39,48,46,81,37,72,35
510,57,70,74,59,65,61,64,57,70,74,59,65,61,64
511,131,131,124,149,193,193,123,131,131,124,149,193,193,123
512,70,60,45,82,92,87,43,70,60,45,82,92,87,43
513,136,143,126,148,147,126,153,136,143,126,148,147,126,153
514,62,70,94,96,86,99,82,62,70,94,96,86,99,82
515,122,124,137,156,157,157,130,122,124,137,156,157,157,130
516,86,86,87,84,88,78,89,86,86,87,84,88,78,89
517,2605,1514,1724,1911,3546,3781,1609,2605,1514,1724,1911,3546,3781,1609
518,57,45,58,65,93,106,59,57,45,58,65,93,106,59
519,201,176,204,235,220,226,167,201,176,204,235,220,226,167
520,75,96,86,71,77,74,66,75,96,86,71,77,74,66
521,64,53,54,51,89,106,62,64,53,54,51,89,106,62
522,114,123,128,157,189,180,126,114,123,128,157,189,180,126
523,42,45,49,52,66,55,44,42,45,49,52,66,55,44
524,83,65,84,73,52,4,56,83,65,84,73,52,4,56
525,44,52,59,50,67,64,54,44,52,59,50,67,64,54
526,103,77,81,97,122,129,90,103,77,81,97,122,129,90
527,68,57,65,60,36,32,78,68,57,65,60,36,32,78
528,364,375,340,417,650,670,370,364,375,340,417,650,670,370
529,124,118,122,109,88,76,121,124,118,122,109,88,76,121
530,831,861,989,597,160,64,940,831,861,989,597,160,64,940
531,133,115,125,152,166,194,108,133,115,125,152,166,194,108
532,117,106,111,107,124,155,119,117,106,111,107,124,155,119
533,151,127,111,88,93,91,145,151,127,111,88,93,91,145
534,28,29,31,46,92,90,32,28,29,31,46,92,90,32
535,199,172,195,191,165,175,150,199,172,195,191,165,175,150
536,70,69,76,70,75,99,78,70,69,76,70,75,99,78
537,98,112,99,142,176,187,106,98,112,99,142,176,187,106
538,39,46,37,49,134,114,31,39,46,37,49,134,114,31
539,77,106,108,115,121,109,88,77,106,108,115,121,109,88
540,74,85,71,89,96,90,87,74,85,71,89,96,90,87
541,157,166,170,167,177,177,180,157,166,170,167,177,177,180
542,86,80,87,101,92,80,87,86,80,87,101,92,80,87
543,77,66,68,78,91,103,68,77,66,68,78,91,103,68
544,65,64,83,142,154,180,114,65,64,83,142,154,180,114
545,96,112,157,159,278,230,137,96,112,157,159,278,230,137
546,60,70,62,69,100,104,51,60,70,62,69,100,104,51
547,71,79,74,90,90,93,82,71,79,74,90,90,93,82
548,134,113,116,132,135,162,112,134,113,116,132,135,162,112
549,68,55,59,65,80,115,62,68,55,59,65,80,115,62
550,94,90,96,109,98,94,93,94,90,96,109,98,94,93
551,106,102,92,102,112,118,91,106,102,92,102,112,118,91
552,95,102,105,122,162,168,106,95,102,105,122,162,168,106
553,249,279,255,333,351,351,243,249,279,255,333,351,351,243
554,95,81,71,106,172,162,86,95,81,71,106,172,162,86
555,81,94,100,98,105,165,123,81,94,100,98,105,165,123
556,45,56,44,49,46,42,37,45,56,44,49,46,42,37
557,267,311,297,324,270,255,311,267,311,297,324,270,255,311
558,94,100,95,106,108,109,98,94,100,95,106,108,109,98
559,233,230,226,196,41,51,230,233,230,226,196,41,51,230
560,135,130,152,152,154,180,152,135,130,152,152,154,180,152
561,82,75,88,56,3,6,71,82,75,88,56,3,6,71
562,74,77,75,71,16,10,72,74,77,75,71,16,10,72
563,41,52,45,47,61,47,49,41,52,45,47,61,47,49
564,195,193,187,247,341,309,137,195,193,187,247,341,309,137
565,275,276,291,339,307,313,258,275,276,291,339,307,313,258
566,63,78,50,84,94,106,69,63,78,50,84,94,106,69
567,67,70,66,68,58,48,61,67,70,66,68,58,48,61
568,102,115,103,159,193,214,106,102,115,103,159,193,214,106
569,247,216,218,156,161,220,198,247,216,218,156,161,220,198
570,151,143,151,180,194,193,150,151,143,151,180,194,193,150
571,181,166,182,169,96,105,195,181,166,182,169,96,105,195
572,355,354,367,404,442,458,371,355,354,367,404,442,458,371
573,42,48,51,55,59,61,42,42,48,51,55,59,61,42
574,52,48,54,73,59,50,45,52,48,54,73,59,50,45
575,169,166,174,157,129,131,166,169,166,174,157,129,131,166
576,42,68,62,74,86,89,59,42,68,62,74,86,89,59
577,521,517,577,528,679,789,515,521,517,577,528,679,789,515
578,111,123,134,131,113,74,130,111,123,134,131,113,74,130
579,115,109,111,137,161,174,123,115,109,111,137,161,174,123
580,499,535,517,549,798,972,517,499,535,517,549,798,972,517
581,90,70,82,75,78,94,85,90,70,82,75,78,94,85
582,37,41,38,45,85,71,38,37,41,38,45,85,71,38
583,37,30,43,60,102,95,38,37,30,43,60,102,95,38
584,95,102,111,103,127,147,89,95,102,111,103,127,147,89
585,86,80,95,89,74,91,98,86,80,95,89,74,91,98
586,105,79,65,96,77,92,88,105,79,65,96,77,92,88
587,107,110,88,117,153,168,126,107,110,88,117,153,168,126
588,35,39,40,91,66,65,46,35,39,40,91,66,65,46
589,45,48,52,59,61,60,43,45,48,52,59,61,60,43
590,131,113,130,135,135,133,117,131,113,130,135,135,133,117
591,55,45,42,56,88,64,43,55,45,42,56,88,64,43
592,307,278,285,316,467,525,348,307,278,285,316,467,525,348
593,170,180,186,260,354,282,175,170,180,186,260,354,282,175
594,43,34,35,62,146,118,42,43,34,35,62,146,118,42
595,375,414,370,299,117,184,455,375,414,370,299,117,184,455
596,43,40,47,43,45,59,37,43,40,47,43,45,59,37
597,78,60,58,72,69,81,72,78,60,58,72,69,81,72
598,73,71,83,100,79,91,78,73,71,83,100,79,91,78
599,42,44,49,46,54,65,53,42,44,49,46,54,65,53
600,223,223,239,276,270,251,210,223,223,239,276,270,251,210
601,94,106,113,137,108,115,108,94,106,113,137,108,115,108
602,66,63,70,72,101,86,71,66,63,70,72,101,86,71
603,87,78,81,86,94,86,93,87,78,81,86,94,86,93
604,155,147,151,162,91,89,178,155,147,151,162,91,89,178
605,63,63,54,61,80,65,53,63,63,54,61,80,65,53
606,132,118,120,135,122,143,136,132,118,120,135,122,143,136
607,80,81,86,77,87,114,89,80,81,86,77,87,114,89
608,260,300,283,279,298,331,261,260,300,283,279,298,331,261
609,81,65,82,74,102,119,87,81,65,82,74,102,119,87
610,81,78,88,94,129,102,70,81,78,88,94,129,102,70
611,135,133,140,137,190,194,136,135,133,140,137,190,194,136
612,81,83,102,101,104,122,83,81,83,102,101,104,122,83
613,161,184,295,180,270,324,155,161,184,295,180,270,324,155
614,180,143,181,211,178,175,169,180,143,181,211,178,175,169
615,119,119,119,154,178,194,90,119,119,119,154,178,194,90
616,67,81,79,85,121,112,75,67,81,79,85,121,112,75
617,98,117,116,115,67,100,99,98,117,116,115,67,100,99
618,205,172,176,162,88,61,177,205,172,176,162,88,61,177
619,36,41,39,49,67,64,33,36,41,39,49,67,64,33
620,196,146,177,130,129,146,182,196,146,177,130,129,146,182
621,138,146,141,154,121,99,138,138,146,141,154,121,99,138
622,44,36,46,53,67,82,30,44,36,46,53,67,82,30
623,94,79,118,104,122,125,102,94,79,118,104,122,125,102
624,155,131,126,149,128,181,139,155,131,126,149,128,181,139
625,85,97,92,99,106,121,102,85,97,92,99,106,121,102
626,122,163,132,135,122,136,133,122,163,132,135,122,136,133
627,221,121,163,177,170,129,187,221,121,163,177,170,129,187
628,131,142,133,177,316,292,138,131,142,133,177,316,292,138
629,139,111,120,126,187,214,124,139,111,120,126,187,214,124
630,91,86,95,114,165,174,96,91,86,95,114,165,174,96
631,157,178,170,196,176,184,179,157,178,170,196,176,184,179
632,4,10,40,17,26,47,38,4,10,40,17,26,47,38
633,61,58,59,67,89,99,68,61,58,59,67,89,99,68
634,76,77,70,66,85,100,78,76,77,70,66,85,100,78
635,40,51,47,61,59,62,39,40,51,47,61,59,62,39
636,114,89,87,80,87,100,92,114,89,87,80,87,100,92
637,242,240,233,233,163,158,225,242,240,233,233,163,158,225
638,311,303,338,231,305,281,306,311,303,338,231,305,281,306
639,85,65,76,78,102,102,87,85,65,76,78,102,102,87
640,146,137,125,135,170,168,133,146,137,125,135,170,168,133
641,66,51,67,59,66,59,56,66,51,67,59,66,59,56
642,133,128,144,160,148,139,142,133,128,144,160,148,139,142
643,97,105,89,98,93,100,85,97,105,89,98,93,100,85
644,32,34,37,40,74,75,40,32,34,37,40,74,75,40
645,110,126,125,110,110,93,108,110,126,125,110,110,93,108
646,103,88,72,94,70,80,105,103,88,72,94,70,80,105
647,130,113,118,159,202,167,124,130,113,118,159,202,167,124
648,74,87,106,100,117,101,99,74,87,106,100,117,101,99
649,179,172,163,175,77,75,172,179,172,163,175,77,75,172
650,481,520,578,597,866,808,566,481,520,578,597,866,808,566
651,292,308,322,318,186,161,287,292,308,322,318,186,161,287
652,145,139,132,162,221,309,142,145,139,132,162,221,309,142
653,101,104,120,130,113,125,103,101,104,120,130,113,125,103
654,115,97,77,126,120,93,77,115,97,77,126,120,93,77
655,54,54,62,67,79,69,64,54,54,62,67,79,69,64
656,193,240,201,159,130,198,197,193,240,201,159,130,198,197
657,69,60,67,91,99,84,63,69,60,67,91,99,84,63
658,146,150,165,220,204,208,150,146,150,165,220,204,208,150
659,61,21,34,32,32,36,46,61,21,34,32,32,36,46
660,59,48,47,51,65,73,65,59,48,47,51,65,73,65
661,82,85,126,118,149,139,101,82,85,126,118,149,139,101
662,98,93,98,78,57,49,93,98,93,98,78,57,49,93
663,97,82,68,92,106,103,67,97,82,68,92,106,103,67
664,57,64,66,84,103,104,52,57,64,66,84,103,104,52
665,89,77,71,79,117,117,75,89,77,71,79,117,117,75
666,84,78,71,72,53,43,60,84,78,71,72,53,43,60
667,284,264,254,279,250,279,268,284,264,254,279,250,279,268
668,144,110,123,158,305,469,127,144,110,123,158,305,469,127
669,96,82,89,96,119,118,84,96,82,89,96,119,118,84
670,141,127,138,149,210,198,118,141,127,138,149,210,198,118
671,191,193,185,220,236,313,181,191,193,185,220,236,313,181
672,79,85,102,114,163,195,85,79,85,102,114,163,195,85
673,77,89,75,85,102,108,85,77,89,75,85,102,108,85
674,201,192,199,168,93,27,162,201,192,199,168,93,27,162
675,62,54,66,75,86,78,49,62,54,66,75,86,78,49
676,124,117,119,150,191,180,119,124,117,119,150,191,180,119
677,87,105,123,101,129,110,98,87,105,123,101,129,110,98
678,82,91,108,118,70,76,100,82,91,108,118,70,76,100
679,462,511,477,541,691,724,502,462,511,477,541,691,724,502
680,86,72,92,64,78,63,81,86,72,92,64,78,63,81
681,82,74,87,110,112,108,63,82,74,87,110,112,108,63
682,52,51,51,69,90,85,54,52,51,51,69,90,85,54
683,41,20,31,36,94,97,47,41,20,31,36,94,97,47
684,67,69,66,71,76,67,64,67,69,66,71,76,67,64
685,215,237,190,237,445,436,278,215,237,190,237,445,436,278
686,142,127,122,120,147,187,132,142,127,122,120,147,187,132
687,57,64,64,70,85,103,63,57,64,64,70,85,103,63
688,95,100,99,83,110,105,93,95,100,99,83,110,105,93
689,67,62,74,67,77,89,74,67,62,74,67,77,89,74
690,107,103,98,89,141,148,112,107,103,98,89,141,148,112
691,158,182,128,157,239,265,155,158,182,128,157,239,265,155
692,100,82,90,92,115,129,81,100,82,90,92,115,129,81
693,68,72,68,69,70,64,67,68,72,68,69,70,64,67
694,147,102,150,136,101,93,144,147,102,150,136,101,93,144
695,133,132,149,174,300,292,114,133,132,149,174,300,292,114
696,71,88,87,90,79,100,84,71,88,87,90,79,100,84
697,123,124,104,108,72,80,113,123,124,104,108,72,80,113
698,64,54,59,55,59,71,57,64,54,59,55,59,71,57
699,83,79,73,62,79,70,77,83,79,73,62,79,70,77
700,56,56,75,61,57,54,63,56,56,75,61,57,54,63
701,88,95,88,105,114,119,83,88,95,88,105,114,119,83
702,96,88,98,122,145,137,75,96,88,98,122,145,137,75
703,92,91,78,79,38,49,71,92,91,78,79,38,49,71
704,89,77,85,96,54,54,63,89,77,85,96,54,54,63
705,42,38,46,60,137,136,34,42,38,46,60,137,136,34
706,87,80,76,81,69,57,88,87,80,76,81,69,57,88
707,64,73,73,77,73,68,73,64,73,73,77,73,68,73
708,90,80,85,75,111,103,77,90,80,85,75,111,103,77
709,49,51,55,52,68,72,55,49,51,55,52,68,72,55
710,64,60,70,80,83,84,58,64,60,70,80,83,84,58
711,122,129,118,117,71,63,127,122,129,118,117,71,63,127
712,74,78,78,93,141,150,79,74,78,78,93,141,150,79
713,200,198,194,193,198,204,190,200,198,194,193,198,204,190
714,138,139,131,138,237,237,130,138,139,131,138,237,237,130
715,225,203,196,251,331,328,228,225,203,196,251,331,328,228
716,127,141,153,141,110,92,135,127,141,153,141,110,92,135
717,96,97,93,114,153,162,95,96,97,93,114,153,162,95
718,84,89,73,77,95,88,69,84,89,73,77,95,88,69
719,102,107,107,121,167,192,101,102,107,107,121,167,192,101
720,154,170,176,189,151,134,167,154,170,176,189,151,134,167
721,165,153,153,109,153,203,223,165,153,153,109,153,203,223
722,139,106,108,99,43,37,126,139,106,108,99,43,37,126
723,182,161,179,225,271,245,175,182,161,179,225,271,245,175
724,30,36,41,42,57,43,38,30,36,41,42,57,43,38
725,132,130,128,121,114,123,121,132,130,128,121,114,123,121
726,56,63,61,67,61,66,62,56,63,61,67,61,66,62
727,35,38,42,34,58,59,33,35,38,42,34,58,59,33
728,441,432,500,373,443,416,478,441,432,500,373,443,416,478
729,230,233,217,281,327,313,234,230,233,217,281,327,313,234
730,217,224,510,220,331,352,190,217,224,510,220,331,352,190
731,1632,1693,1797,1758,1497,1519,1656,1632,1693,1797,1758,1497,1519,1656
732,81,93,89,127,208,202,94,81,93,89,127,208,202,94
733,146,143,147,143,173,146,150,146,143,147,143,173,146,150
734,84,75,75,156,200,236,123,84,75,75,156,200,236,123
735,90,67,42,45,76,70,83,90,67,42,45,76,70,83
736,103,117,107,122,146,148,95,103,117,107,122,146,148,95
737,323,365,385,402,423,414,351,323,365,385,402,423,414,351
738,145,156,122,153,196,239,127,145,156,122,153,196,239,127
739,71,56,72,97,97,112,69,71,56,72,97,97,112,69
740,84,75,77,126,146,95,76,84,75,77,126,146,95,76
741,74,70,55,71,101,110,75,74,70,55,71,101,110,75
742,523,445,496,598,525,598,650,523,445,496,598,525,598,650
743,103,121,120,108,42,35,115,103,121,120,108,42,35,115
744,66,80,73,101,184,166,63,66,80,73,101,184,166,63
745,77,69,73,83,43,27,80,77,69,73,83,43,27,80
746,61,74,81,76,98,80,61,61,74,81,76,98,80,61
747,373,294,361,402,509,628,454,373,294,361,402,509,628,454
748,111,114,122,165,176,155,123,111,114,122,165,176,155,123
749,29,26,28,27,37,30,26,29,26,28,27,37,30,26
750,150,142,143,169,145,139,130,150,142,143,169,145,139,130
751,106,92,73,94,77,111,90,106,92,73,94,77,111,90
752,74,91,143,73,162,97,72,74,91,143,73,162,97,72
753,66,61,59,71,84,70,56,66,61,59,71,84,70,56
754,121,139,151,146,123,162,163,121,139,151,146,123,162,163
755,87,111,98,106,141,130,88,87,111,98,106,141,130,88
756,169,171,162,155,139,129,181,169,171,162,155,139,129,181
757,135,129,135,152,207,194,147,135,129,135,152,207,194,147
758,72,75,64,55,50,59,65,72,75,64,55,50,59,65
759,132,114,124,106,112,112,134,132,114,124,106,112,112,134
760,105,98,102,130,169,169,95,105,98,102,130,169,169,95
761,72,76,85,58,95,96,92,72,76,85,58,95,96,92
762,110,114,99,138,162,153,112,110,114,99,138,162,153,112
763,90,92,99,115,126,134,102,90,92,99,115,126,134,102
764,68,58,61,82,91,112,58,68,58,61,82,91,112,58
765,109,111,104,94,67,83,114,109,111,104,94,67,83,114
766,43,44,44,65,80,73,44,43,44,44,65,80,73,44
767,70,64,55,43,85,69,50,70,64,55,43,85,69,50
768,92,103,103,114,92,103,136,92,103,103,114,92,103,136
769,98,125,148,224,200,190,113,98,125,148,224,200,190,113
770,40,46,45,59,72,58,44,40,46,45,59,72,58,44
771,84,96,97,110,133,132,80,84,96,97,110,133,132,80
772,133,133,146,149,182,192,129,133,133,146,149,182,192,129
773,134,133,121,174,220,214,134,134,133,121,174,220,214,134
774,151,176,153,171,187,175,168,151,176,153,171,187,175,168
775,323,361,324,398,340,310,328,323,361,324,398,340,310,328
776,177,195,184,202,319,402,217,177,195,184,202,319,402,217
777,196,229,191,194,131,137,192,196,229,191,194,131,137,192
778,121,138,132,124,82,89,118,121,138,132,124,82,89,118
779,229,261,242,242,193,240,210,229,261,242,242,193,240,210
780,115,107,109,111,118,104,133,115,107,109,111,118,104,133
781,149,160,138,207,265,257,141,149,160,138,207,265,257,141
782,25,33,33,35,42,40,34,25,33,33,35,42,40,34
783,105,107,107,113,92,79,101,105,107,107,113,92,79,101
784,57,67,50,79,68,60,56,57,67,50,79,68,60,56
785,74,73,74,68,86,68,73,74,73,74,68,86,68,73
786,40,50,46,65,73,74,32,40,50,46,65,73,74,32
787,77,89,81,99,129,124,87,77,89,81,99,129,124,87
788,347,347,370,370,256,228,325,347,347,370,370,256,228,325
789,194,207,209,209,96,70,204,194,207,209,209,96,70,204
790,48,49,47,48,53,70,45,48,49,47,48,53,70,45
791,75,74,83,97,99,102,66,75,74,83,97,99,102,66
792,205,203,213,194,136,140,214,205,203,213,194,136,140,214
793,41,45,45,65,106,95,50,41,45,45,65,106,95,50
794,210,227,208,196,154,164,245,210,227,208,196,154,164,245
795,126,101,107,110,70,71,119,126,101,107,110,70,71,119
796,36,46,50,71,118,121,54,36,46,50,71,118,121,54
797,84,78,86,87,122,115,71,84,78,86,87,122,115,71
798,99,92,88,82,31,29,96,99,92,88,82,31,29,96
799,86,87,96,112,156,142,93,86,87,96,112,156,142,93
800,189,144,149,179,237,279,164,189,144,149,179,237,279,164
801,69,78,81,112,134,117,93,69,78,81,112,134,117,93
802,57,64,70,67,121,121,56,57,64,70,67,121,121,56
803,278,270,270,193,141,147,305,278,270,270,193,141,147,305
804,92,65,89,88,107,104,123,92,65,89,88,107,104,123
805,229,222,199,226,144,124,185,229,222,199,226,144,124,185
806,453,405,440,471,795,885,464,453,405,440,471,795,885,464
807,53,47,75,75,114,121,51,53,47,75,75,114,121,51
808,196,223,266,394,318,354,253,196,223,266,394,318,354,253
809,52,60,47,60,76,75,49,52,60,47,60,76,75,49
810,81,63,66,32,39,92,81,81,63,66,32,39,92,81
811,38,31,37,47,55,58,48,38,31,37,47,55,58,48
812,186,173,173,215,64,38,172,186,173,173,215,64,38,172
813,74,66,60,72,76,79,66,74,66,60,72,76,79,66
814,229,218,232,208,183,180,201,229,218,232,208,183,180,201
815,50,52,46,65,76,100,47,50,52,46,65,76,100,47
816,275,281,264,298,397,426,298,275,281,264,298,397,426,298
817,124,112,111,110,96,143,128,124,112,111,110,96,143,128
818,47,60,49,80,100,94,48,47,60,49,80,100,94,48
819,85,92,84,89,33,34,86,85,92,84,89,33,34,86
820,207,218,219,229,231,239,224,207,218,219,229,231,239,224
821,172,132,142,131,230,253,170,172,132,142,131,230,253,170
822,59,73,76,69,99,116,67,59,73,76,69,99,116,67
823,89,92,84,88,96,98,86,89,92,84,88,96,98,86
824,107,108,105,115,126,140,97,107,108,105,115,126,140,97
825,554,640,648,607,702,776,713,554,640,648,607,702,776,713
826,99,116,102,116,124,114,119,99,116,102,116,124,114,119
827,72,58,55,62,44,39,59,72,58,55,62,44,39,59
828,48,55,68,58,56,53,49,48,55,68,58,56,53,49
829,300,295,357,305,355,483,344,300,295,357,305,355,483,344
830,76,71,62,96,111,130,79,76,71,62,96,111,130,79
831,232,214,210,241,247,266,215,232,214,210,241,247,266,215
832,77,69,75,82,66,67,59,77,69,75,82,66,67,59
833,54,51,49,53,70,54,51,54,51,49,53,70,54,51
834,74,55,69,90,121,134,60,74,55,69,90,121,134,60
835,106,110,114,115,152,120,115,106,110,114,115,152,120,115
836,75,75,82,95,155,132,83,75,75,82,95,155,132,83
837,94,103,115,95,63,67,106,94,103,115,95,63,67,106
838,132,137,123,157,128,125,139,132,137,123,157,128,125,139
839,70,98,101,97,136,128,72,70,98,101,97,136,128,72
840,193,206,224,346,253,234,203,193,206,224,346,253,234,203
841,50,33,40,41,40,47,51,50,33,40,41,40,47,51
842,31,35,27,32,66,84,30,31,35,27,32,66,84,30
843,49,61,69,65,84,90,57,49,61,69,65,84,90,57
844,76,84,72,87,126,117,70,76,84,72,87,126,117,70
845,60,57,66,57,68,61,63,60,57,66,57,68,61,63
846,59,48,51,60,85,64,43,59,48,51,60,85,64,43
847,57,54,64,65,125,156,48,57,54,64,65,125,156,48
848,145,139,153,134,85,79,149,145,139,153,134,85,79,149
849,62,72,66,84,134,127,71,62,72,66,84,134,127,71
850,159,165,187,315,239,253,165,159,165,187,315,239,253,165
851,83,68,74,92,88,105,73,83,68,74,92,88,105,73
852,83,80,86,106,211,211,82,83,80,86,106,211,211,82
853,79,80,78,105,178,188,85,79,80,78,105,178,188,85
854,433,436,461,485,596,625,525,433,436,461,485,596,625,525
855,51,45,43,43,46,57,47,51,45,43,43,46,57,47
856,40,48,47,51,68,74,38,40,48,47,51,68,74,38
857,48,52,48,58,78,73,48,48,52,48,58,78,73,48
858,77,84,106,129,123,129,96,77,84,106,129,123,129,96
859,103,86,101,90,105,131,129,103,86,101,90,105,131,129
860,563,484,534,545,739,892,572,563,484,534,545,739,892,572
861,99,131,152,233,229,230,140,99,131,152,233,229,230,140
862,174,162,161,171,192,233,184,174,162,161,171,192,233,184
863,53,57,70,66,48,71,89,53,57,70,66,48,71,89
864,659,572,488,685,594,669,651,659,572,488,685,594,669,651
865,226,205,211,241,347,379,225,226,205,211,241,347,379,225
866,336,314,299,285,90,45,318,336,314,299,285,90,45,318
867,136,155,138,146,123,118,147,136,155,138,146,123,118,147
868,279,231,259,269,246,239,262,279,231,259,269,246,239,262
869,266,278,303,365,418,393,295,266,278,303,365,418,393,295
870,237,186,225,218,243,312,254,237,186,225,218,243,312,254
871,74,62,61,79,83,100,61,74,62,61,79,83,100,61
872,291,317,333,267,117,70,310,291,317,333,267,117,70,310
873,181,182,179,124,114,156,181,181,182,179,124,114,156,181
874,225,245,234,232,225,173,183,225,245,234,232,225,173,183
875,115,92,105,89,64,61,96,115,92,105,89,64,61,96
876,325,276,293,282,224,282,269,325,276,293,282,224,282,269
877,200,201,190,244,172,175,224,200,201,190,244,172,175,224
878,53,56,54,59,63,53,52,53,56,54,59,63,53,52
879,53,56,51,52,74,88,38,53,56,51,52,74,88,38
880,87,65,77,71,60,77,74,87,65,77,71,60,77,74
881,114,105,105,143,117,131,116,114,105,105,143,117,131,116
882,93,92,82,110,116,118,85,93,92,82,110,116,118,85
883,104,69,83,73,79,99,89,104,69,83,73,79,99,89
884,161,161,172,162,125,138,167,161,161,172,162,125,138,167
885,102,106,107,128,162,160,107,102,106,107,128,162,160,107
886,59,55,61,70,79,92,61,59,55,61,70,79,92,61
887,52,48,42,67,159,150,46,52,48,42,67,159,150,46
888,88,83,91,87,53,45,98,88,83,91,87,53,45,98
889,119,95,109,112,139,182,95,119,95,109,112,139,182,95
890,44,44,40,53,61,54,39,44,44,40,53,61,54,39
891,501,579,560,885,1225,1212,538,501,579,560,885,1225,1212,538
892,216,208,193,195,152,153,181,216,208,193,195,152,153,181
893,53,31,48,57,81,71,50,53,31,48,57,81,71,50
894,84,103,104,62,143,138,89,84,103,104,62,143,138,89
895,173,169,165,177,160,122,174,173,169,165,177,160,122,174
896,107,95,95,108,83,83,95,107,95,95,108,83,83,95
897,256,266,265,381,581,561,256,256,266,265,381,581,561,256
898,130,111,125,85,93,76,113,130,111,125,85,93,76,113
899,111,101,125,163,309,315,131,111,101,125,163,309,315,131
900,524,554,582,665,1058,961,539,524,554,582,665,1058,961,539
901,135,136,130,143,144,158,138,135,136,130,143,144,158,138
902,74,78,77,80,51,39,87,74,78,77,80,51,39,87
903,66,71,54,80,41,40,71,66,71,54,80,41,40,71
904,61,67,72,68,168,176,80,61,67,72,68,168,176,80
905,88,86,79,84,107,130,81,88,86,79,84,107,130,81
906,120,115,119,118,123,134,109,120,115,119,118,123,134,109
907,82,86,74,93,117,111,66,82,86,74,93,117,111,66
908,85,82,82,78,85,92,90,85,82,82,78,85,92,90
909,125,124,111,133,164,167,107,125,124,111,133,164,167,107
910,250,210,202,241,249,295,244,250,210,202,241,249,295,244
911,65,59,77,74,81,78,60,65,59,77,74,81,78,60
912,115,126,120,132,141,125,134,115,126,120,132,141,125,134
913,54,58,70,106,215,175,58,54,58,70,106,215,175,58
914,57,58,57,62,57,59,59,57,58,57,62,57,59,59
915,98,108,99,99,140,168,108,98,108,99,99,140,168,108
916,316,317,304,359,368,338,286,316,317,304,359,368,338,286
917,93,83,76,76,55,69,76,93,83,76,76,55,69,76
918,65,76,57,86,114,110,80,65,76,57,86,114,110,80
919,57,44,44,67,78,82,40,57,44,44,67,78,82,40
920,113,51,88,84,42,64,106,113,51,88,84,42,64,106
921,161,151,138,133,145,134,168,161,151,138,133,145,134,168
922,78,72,84,80,88,125,78,78,72,84,80,88,125,78
923,96,90,92,111,193,155,93,96,90,92,111,193,155,93
924,131,130,129,101,65,87,131,131,130,129,101,65,87,131
925,109,106,112,116,49,40,107,109,106,112,116,49,40,107
926,92,80,73,88,99,96,81,92,80,73,88,99,96,81
927,66,86,73,80,88,92,55,66,86,73,80,88,92,55
928,114,107,104,121,122,134,107,114,107,104,121,122,134,107
929,49,49,50,50,70,68,42,49,49,50,50,70,68,42
930,76,64,80,68,83,68,68,76,64,80,68,83,68,68
931,160,176,124,139,164,148,160,160,176,124,139,164,148,160
